job_id,title,company,location,category,salary_avg,salary_min,salary_max,experience_level,employment_type,skills_required,date_posted,is_remote,month_posted,country,num_skills
151,Software Developer,KPMG,"Toronto, Canada",Software,108948,73108,144789,Senior Level,Contract,Git|CI/CD|Python|React|Azure|TypeScript,2026-01-21,False,2026-01,Canada,6
152,Junior Data Analyst,Snowflake,Remote,Data,53390,46563,65838,Entry Level,Contract,Hadoop|AWS|TensorFlow|Excel,2025-12-21,True,2025-12,Remote,4
153,Product Analyst,Amazon,"Bangalore, India",Data,46013,66946,117108,Mid Level,Full-time,Hadoop|Spark|AWS|Google Cloud|Power BI|Tableau,2025-10-26,False,2025-10,India,6
154,Junior Data Analyst,ByteShift Labs,"Melbourne, Australia",Data,62441,42245,76691,Entry Level,Full-time,Git|Data Visualization|Power BI|Google Cloud|AWS|R,2025-10-24,False,2025-10,Australia,6
155,Database Administrator,Palantir,"Melbourne, Australia",Data,96929,64902,119727,Entry Level,Full-time,Azure|TensorFlow|Jupyter|Python|Hadoop|R,2025-10-08,False,2025-10,Australia,6
156,Ai Engineer,EY,"Adelaide, Australia",Data,155107,105436,204779,Mid Level,Part-time,SQL|Azure|Jupyter|R,2025-11-15,False,2025-11,Australia,4
157,Junior Data Scientist,Canva,Remote,Data,73379,63968,90517,Entry Level,Full-time,Pandas|Python|Data Visualization,2026-01-08,True,2026-01,Remote,3
158,Frontend Developer,SAP,Remote,Software,97811,68221,137697,Mid Level,Full-time,JavaScript|Node.js|Agile|C#|Docker|GraphQL,2025-11-27,True,2025-11,Remote,6
159,Backend Developer,Palantir,Remote,Software,106562,78734,145608,Mid Level,Internship,MongoDB|GraphQL|C#|.NET|SQL,2025-11-07,True,2025-11,Remote,5
160,Web Developer,McKinsey,"Melbourne, Australia",Software,82049,49735,106549,Senior Level,Full-time,Docker|GraphQL|Kubernetes|SQL|Git|JavaScript,2025-11-03,False,2025-11,Australia,6
161,Product Analyst,Atlassian,"London, UK",Data,99159,70654,127665,Mid Level,Full-time,SQL|TensorFlow|Excel|Hadoop|Data Visualization,2025-10-13,False,2025-10,UK,5
162,Product Analyst,Shopify,"Berlin, Germany",Data,96633,73824,119442,Lead/Manager,Full-time,Power BI|Tableau|NumPy|AWS|SQL,2025-10-09,False,2025-10,Germany,5
163,Junior Data Analyst,Databricks,"Melbourne, Australia",Data,59541,41641,71771,Entry Level,Full-time,Tableau|Power BI|Python|R|Machine Learning|Spark,2025-11-28,False,2025-11,Australia,6
164,Junior Software Developer,SAP,"Sydney, Australia",Software,71010,49676,85582,Entry Level,Full-time,HTML/CSS|.NET|CI/CD,2026-03-20,False,2026-03,Australia,3
165,Junior Data Analyst,Optus,"Adelaide, Australia",Data,62206,46504,77909,Entry Level,Part-time,SQL|Python|TensorFlow|Tableau|Spark,2026-01-16,False,2026-01,Australia,5
166,Devops Engineer,StartupXYZ,"Adelaide, Australia",Software,128070,87198,168943,Mid Level,Full-time,C#|React|Docker|Java|REST APIs,2025-10-15,False,2025-10,Australia,5
167,Junior Software Developer,SAP,Remote,Software,63713,49833,84302,Entry Level,Part-time,Java|AWS|Azure|Agile,2026-01-05,True,2026-01,Remote,4
168,Junior Data Scientist,Palantir,"Berlin, Germany",Data,81561,67822,95301,Entry Level,Internship,Scikit-learn|Statistics|NumPy,2025-12-05,False,2025-12,Germany,3
169,System Administrator,Telstra,"Melbourne, Australia",IT Support,83775,64386,95187,Mid Level,Full-time,Azure AD|Networking|Windows Server|Office 365|Linux,2025-11-30,False,2025-11,Australia,5
170,Qa Engineer,KPMG,"Sydney, Australia",Software,84737,55095,106309,Mid Level,Internship,Kubernetes|.NET|HTML/CSS|Node.js|GraphQL,2026-02-18,False,2026-02,Australia,5
171,Frontend Developer,DataVibe Analytics,"Adelaide, Australia",Software,104476,68998,139955,Senior Level,Full-time,.NET|TypeScript|Agile|REST APIs,2025-11-14,False,2025-11,Australia,4
172,Data Scientist,BlueWave Software,Remote,Data,111429,76011,158578,Senior Level,Full-time,Azure|AWS|Power BI|R,2026-01-05,True,2026-01,Remote,4
173,Machine Learning Engineer,Palantir,"Sydney, Australia",Data,150970,104554,183008,Entry Level,Full-time,SQL|Data Visualization|Power BI|Git|Machine Learning|NumPy,2025-11-05,False,2025-11,Australia,6
174,Database Administrator,Woolworths Group,"Melbourne, Australia",Data,92842,60356,116487,Mid Level,Part-time,Pandas|Azure|Excel,2026-03-18,False,2026-03,Australia,3
175,Junior Data Analyst,Horizon Digital,"Sydney, Australia",Data,59778,41130,72734,Entry Level,Part-time,R|Power BI|Machine Learning|Hadoop|Statistics|NumPy,2025-12-23,False,2025-12,Australia,6
176,Ux Designer,Google,Remote,Design,85980,63835,117178,Senior Level,Full-time,Sketch|Adobe XD|JavaScript|HTML/CSS|Wireframing,2026-02-25,True,2026-02,Remote,5
177,Web Developer,ClearPath Technologies,"Perth, Australia",Software,72630,45372,99888,Mid Level,Internship,CI/CD|AWS|.NET|MongoDB|REST APIs|Java,2026-02-18,False,2026-02,Australia,6
178,Web Developer,Summit AI,"London, UK",Software,71187,46848,95527,Entry Level,Full-time,MongoDB|Python|.NET|C#|TypeScript|JavaScript,2025-10-28,False,2025-10,UK,6
179,Ux Designer,ClearPath Technologies,"New York, USA",Design,104883,55797,119009,Lead/Manager,Full-time,Prototyping|HTML/CSS|JavaScript|Sketch|Figma|User Research,2025-11-21,False,2025-11,USA,6
180,System Administrator,TechCorp Solutions,Remote,IT Support,78224,60224,104461,Mid Level,Full-time,Networking|TCP/IP|Active Directory|Office 365|Help Desk,2026-02-01,True,2026-02,Remote,5
181,System Administrator,Palantir,Remote,IT Support,77483,57869,105256,Senior Level,Full-time,Windows Server|DNS|Office 365|Azure AD|DHCP|Help Desk,2026-01-07,True,2026-01,Remote,6
182,Full Stack Developer,TechCorp Solutions,"Canberra, Australia",Software,112686,73012,152360,Mid Level,Internship,.NET|Git|Node.js|REST APIs,2026-03-15,False,2026-03,Australia,4
183,It Support Specialist,Atlassian,"Melbourne, Australia",IT Support,54367,37196,66363,Entry Level,Part-time,DNS|Office 365|Linux|Troubleshooting,2025-12-25,False,2025-12,Australia,4
184,Junior Data Analyst,Deloitte,Remote,Data,54898,44398,71179,Entry Level,Contract,Excel|Pandas|AWS,2026-02-02,True,2026-02,Remote,3
185,Software Developer,FutureMind,"Berlin, Germany",Software,101860,65251,138470,Lead/Manager,Full-time,GraphQL|.NET|C#,2025-12-18,False,2025-12,Germany,3
186,Software Developer,NAB,"Canberra, Australia",Software,106937,71236,142639,Entry Level,Internship,Git|SQL|Kubernetes|Agile|GraphQL,2025-11-30,False,2025-11,Australia,5
187,Web Developer,ClearPath Technologies,"Melbourne, Australia",Software,84118,50246,109980,Mid Level,Full-time,Azure|JavaScript|.NET|Node.js|Python,2026-01-22,False,2026-01,Australia,5
188,Frontend Developer,Datadog,"Melbourne, Australia",Software,100974,64836,127497,Senior Level,Part-time,AWS|HTML/CSS|.NET|GraphQL,2025-11-09,False,2025-11,Australia,4
189,Web Developer,Woolworths Group,Remote,Software,75932,53005,106854,Mid Level,Internship,REST APIs|Java|Kubernetes|HTML/CSS|Node.js|CI/CD,2025-11-10,True,2025-11,Remote,6
190,Cybersecurity Analyst,Apple,"Sydney, Australia",Cybersecurity,107386,70962,133584,Entry Level,Part-time,AWS Security|Network Security|Encryption,2025-12-14,False,2025-12,Australia,3
191,Qa Engineer,Optus,"Melbourne, Australia",Software,77501,52474,95149,Mid Level,Full-time,Kubernetes|JavaScript|GraphQL|CI/CD|Python|Agile,2025-11-13,False,2025-11,Australia,6
192,Database Administrator,Stripe,"Bangalore, India",Data,45819,64501,118777,Lead/Manager,Full-time,Git|Machine Learning|R,2026-03-02,False,2026-03,India,3
193,Machine Learning Engineer,Palantir,"London, UK",Data,141380,103625,179135,Entry Level,Part-time,Statistics|Excel|Hadoop|Google Cloud|Data Visualization,2025-11-05,False,2025-11,UK,5
194,Cloud Engineer,Google,"Bangalore, India",Cloud,65507,91320,170710,Mid Level,Full-time,Azure|CI/CD|Serverless,2025-12-23,False,2025-12,India,3
195,Qa Engineer,DataVibe Analytics,"Adelaide, Australia",Software,74580,52807,96354,Lead/Manager,Part-time,Docker|HTML/CSS|React|Agile|JavaScript|CI/CD,2026-02-03,False,2026-02,Australia,6
196,Devops Engineer,InnoTech,Singapore,Software,122601,89441,155762,Lead/Manager,Full-time,CI/CD|HTML/CSS|JavaScript|Java|Docker,2026-03-25,False,2026-03,Singapore,5
197,Product Analyst,GreenField Analytics,"Melbourne, Australia",Data,98586,71525,116260,Senior Level,Full-time,Azure|Statistics|AWS|Spark,2025-12-21,False,2025-12,Australia,4
198,Database Administrator,NexGen Systems,"New York, USA",Data,107692,61284,118204,Mid Level,Part-time,SQL|Tableau|Machine Learning|NumPy|Excel,2026-01-01,False,2026-01,USA,5
199,Full Stack Developer,FutureMind,Remote,Software,102520,75347,140485,Mid Level,Full-time,GraphQL|.NET|Kubernetes|AWS|Azure|TypeScript,2025-10-06,True,2025-10,Remote,6
200,Network Administrator,StartupXYZ,"Melbourne, Australia",IT Support,82904,54839,103075,Senior Level,Part-time,Linux|TCP/IP|Active Directory,2025-12-22,False,2025-12,Australia,3
201,Full Stack Developer,Goldman Sachs,"Sydney, Australia",Software,116075,75188,145909,Entry Level,Full-time,Git|REST APIs|Kubernetes,2026-01-19,False,2026-01,Australia,3
202,Backend Developer,Accenture,"Canberra, Australia",Software,114106,79125,149088,Entry Level,Full-time,Python|TypeScript|Kubernetes,2025-11-08,False,2025-11,Australia,3
203,Ux Designer,Westpac,"Melbourne, Australia",Design,92668,61311,115202,Entry Level,Full-time,Sketch|HTML/CSS|JavaScript|Wireframing|Accessibility|Prototyping,2026-02-14,False,2026-02,Australia,6
204,Junior Data Scientist,ANZ,"Perth, Australia",Data,76887,61036,92739,Entry Level,Part-time,TensorFlow|Jupyter|Excel|Hadoop|Scikit-learn|Tableau,2025-10-20,False,2025-10,Australia,6
205,Data Scientist,Accenture,"Sydney, Australia",Data,119285,77219,149991,Lead/Manager,Full-time,Spark|Statistics|Google Cloud|Data Visualization|AWS|Pandas,2025-10-14,False,2025-10,Australia,6
206,Network Administrator,McKinsey,"Melbourne, Australia",IT Support,79347,53290,97848,Mid Level,Contract,DNS|TCP/IP|Azure AD|Office 365|Troubleshooting|Networking,2026-01-05,False,2026-01,Australia,6
207,Senior Software Developer,CodeCraft Studios,"Melbourne, Australia",Software,147578,106865,174238,Senior Level,Contract,CI/CD|Python|REST APIs|C#,2025-12-07,False,2025-12,Australia,4
208,Ai Engineer,CloudFirst Inc,"Adelaide, Australia",Data,158864,111703,206026,Mid Level,Full-time,NumPy|Scikit-learn|Power BI|Machine Learning|Statistics,2026-03-11,False,2026-03,Australia,5
209,Full Stack Developer,PivotPoint Data,Singapore,Software,113527,78755,148300,Senior Level,Full-time,CI/CD|JavaScript|Kubernetes|TypeScript|React|AWS,2026-01-25,False,2026-01,Singapore,6
210,Network Administrator,TechCorp Solutions,"Bangalore, India",IT Support,37488,50725,99227,Entry Level,Part-time,PowerShell|DNS|DHCP|Linux|Windows Server|Office 365,2026-01-22,False,2026-01,India,6
211,System Administrator,Databricks,"Perth, Australia",IT Support,81522,64424,98621,Lead/Manager,Full-time,Troubleshooting|PowerShell|Office 365|ITIL|Help Desk|Active Directory,2025-12-31,False,2025-12,Australia,6
212,Frontend Developer,Spotify,"London, UK",Software,94153,61406,126901,Mid Level,Full-time,Kubernetes|Git|Docker|REST APIs,2026-02-05,False,2026-02,UK,4
213,Backend Developer,StartupXYZ,"Sydney, Australia",Software,116883,77412,145225,Entry Level,Contract,React|Python|Docker,2025-10-15,False,2025-10,Australia,3
214,Data Engineer,Goldman Sachs,Remote,Data,119373,93454,157858,Entry Level,Part-time,AWS|Machine Learning|Data Visualization|NumPy|Statistics,2025-10-19,True,2025-10,Remote,5
215,Full Stack Developer,InnoTech,Remote,Software,105715,70478,152081,Senior Level,Full-time,REST APIs|HTML/CSS|Azure|AWS,2026-03-28,True,2026-03,Remote,4
216,Qa Engineer,Optus,"Sydney, Australia",Software,81629,51025,104459,Mid Level,Contract,Kubernetes|Docker|C#|REST APIs,2026-02-28,False,2026-02,Australia,4
217,Cybersecurity Analyst,Palantir,"Brisbane, Australia",Cybersecurity,104957,75134,134780,Entry Level,Part-time,Encryption|Firewalls|Linux|Risk Assessment|Incident Response|Penetration Testing,2025-10-22,False,2025-10,Australia,6
218,Network Administrator,JPMorgan Chase,Remote,IT Support,71751,59669,91388,Senior Level,Full-time,Linux|Networking|TCP/IP|Backup|Active Directory,2025-12-24,True,2025-12,Remote,5
219,Network Administrator,Adobe,"Brisbane, Australia",IT Support,75837,52258,99417,Mid Level,Full-time,Troubleshooting|Office 365|Help Desk|PowerShell,2026-02-13,False,2026-02,Australia,4
220,Senior Data Scientist,Telstra,"Perth, Australia",Data,154474,120154,188795,Lead/Manager,Internship,Hadoop|Python|Jupyter,2026-02-23,False,2026-02,Australia,3
221,Cybersecurity Analyst,Woolworths Group,Remote,Cybersecurity,99660,78109,131703,Mid Level,Full-time,Compliance|AWS Security|SIEM|Firewalls|Python|Network Security,2026-02-01,True,2026-02,Remote,6
222,Software Developer,InnoTech,"Perth, Australia",Software,107773,67755,147791,Senior Level,Full-time,CI/CD|Agile|React|MongoDB|SQL|AWS,2025-11-10,False,2025-11,Australia,6
223,Junior Data Analyst,Salesforce,"Melbourne, Australia",Data,63620,47231,73951,Entry Level,Full-time,Tableau|NumPy|TensorFlow|SQL|Data Visualization|Power BI,2025-12-30,False,2025-12,Australia,6
224,Web Developer,Woolworths Group,"London, UK",Software,73660,48882,98438,Senior Level,Full-time,MongoDB|Azure|Java|Node.js|C#,2026-02-05,False,2026-02,UK,5
225,Business Intelligence Analyst,Meta,"Sydney, Australia",Data,93767,64778,113827,Lead/Manager,Contract,TensorFlow|Azure|Scikit-learn|Git|Tableau,2026-02-23,False,2026-02,Australia,5
226,Business Intelligence Analyst,Quantum Leap Tech,"Toronto, Canada",Data,86785,57078,116492,Entry Level,Part-time,Power BI|Spark|NumPy|Statistics,2025-11-24,False,2025-11,Canada,4
227,Frontend Developer,Westpac,"Sydney, Australia",Software,104238,66146,132405,Lead/Manager,Full-time,AWS|Agile|SQL,2025-10-03,False,2025-10,Australia,3
228,Junior Software Developer,Canva,"Toronto, Canada",Software,64787,54534,75040,Entry Level,Internship,REST APIs|Kubernetes|TypeScript,2025-11-13,False,2025-11,Canada,3
229,Devops Engineer,Quantum Leap Tech,"London, UK",Software,124844,89399,160289,Senior Level,Full-time,CI/CD|HTML/CSS|Node.js|GraphQL|Docker,2025-10-06,False,2025-10,UK,5
230,Ai Engineer,PivotPoint Data,"Sydney, Australia",Data,161591,112529,195266,Lead/Manager,Internship,Data Visualization|Google Cloud|Python|Machine Learning,2026-02-06,False,2026-02,Australia,4
231,Software Developer,McKinsey,"Berlin, Germany",Software,108465,67604,149326,Lead/Manager,Full-time,TypeScript|Kubernetes|SQL|MongoDB|HTML/CSS,2025-10-10,False,2025-10,Germany,5
232,Cybersecurity Analyst,Shopify,"New York, USA",Cybersecurity,127138,75005,136894,Mid Level,Full-time,Incident Response|Firewalls|Encryption|Network Security,2026-02-03,False,2026-02,USA,4
233,It Support Specialist,Spotify,"Sydney, Australia",IT Support,53782,42291,60152,Entry Level,Full-time,Backup|Linux|DHCP|Active Directory|Troubleshooting,2026-03-11,False,2026-03,Australia,5
234,Data Scientist,Oracle,"Toronto, Canada",Data,115577,80133,151022,Mid Level,Part-time,Statistics|Power BI|Azure|Excel,2025-11-14,False,2025-11,Canada,4
235,Backend Developer,ClearPath Technologies,"Melbourne, Australia",Software,119483,75753,151836,Entry Level,Full-time,Azure|REST APIs|C#|TypeScript,2026-03-04,False,2026-03,Australia,4
236,Full Stack Developer,Databricks,"Melbourne, Australia",Software,116966,75759,147035,Mid Level,Part-time,.NET|SQL|TypeScript|MongoDB,2025-11-08,False,2025-11,Australia,4
237,Web Developer,CodeCraft Studios,"London, UK",Software,77165,45439,108891,Mid Level,Contract,C#|Agile|HTML/CSS|MongoDB|AWS,2026-01-13,False,2026-01,UK,5
238,Data Engineer,DataVibe Analytics,"Sydney, Australia",Data,133575,93108,161322,Entry Level,Contract,Google Cloud|Excel|Git|Python|Hadoop|Data Visualization,2026-01-07,False,2026-01,Australia,6
239,Frontend Developer,McKinsey,Remote,Software,94969,65986,133951,Lead/Manager,Internship,TypeScript|Python|MongoDB|HTML/CSS|SQL|React,2026-03-19,True,2026-03,Remote,6
240,It Support Specialist,Netflix,"New York, USA",IT Support,65994,39693,70298,Entry Level,Full-time,DHCP|Azure AD|Backup|Linux|Help Desk|ITIL,2025-10-23,False,2025-10,USA,6
241,It Support Specialist,Stripe,"Sydney, Australia",IT Support,58573,38329,73239,Senior Level,Part-time,DHCP|ITIL|Office 365|Azure AD|Linux,2026-01-09,False,2026-01,Australia,5
242,Junior Data Analyst,Salesforce,Singapore,Data,55208,44005,66412,Entry Level,Part-time,Data Visualization|SQL|TensorFlow,2025-10-10,False,2025-10,Singapore,3
243,Data Analyst,ClearPath Technologies,"Sydney, Australia",Data,80713,52248,101493,Senior Level,Contract,Hadoop|Git|Azure|Scikit-learn|R|Jupyter,2026-02-25,False,2026-02,Australia,6
244,Data Scientist,DataVibe Analytics,"London, UK",Data,112984,75480,150488,Mid Level,Full-time,Git|Excel|Scikit-learn|Azure|Jupyter,2025-12-03,False,2025-12,UK,5
245,Senior Data Scientist,NAB,"Melbourne, Australia",Data,156765,121024,177577,Senior Level,Full-time,Azure|Tableau|NumPy,2025-11-19,False,2025-11,Australia,3
246,Senior Software Developer,Apple,"Sydney, Australia",Software,146334,111274,167458,Lead/Manager,Full-time,CI/CD|Azure|.NET,2026-01-06,False,2026-01,Australia,3
247,System Administrator,ANZ,"Adelaide, Australia",IT Support,79032,61108,96956,Lead/Manager,Full-time,Active Directory|Networking|Help Desk,2026-03-18,False,2026-03,Australia,3
248,Ux Designer,ByteShift Labs,"London, UK",Design,93649,59625,127673,Mid Level,Full-time,Sketch|Prototyping|Figma|Adobe XD|Accessibility,2026-01-14,False,2026-01,UK,5
249,Data Engineer,Quantum Leap Tech,Remote,Data,120475,92600,161033,Entry Level,Full-time,Pandas|AWS|NumPy|Power BI|Python|Data Visualization,2025-12-15,True,2025-12,Remote,6
250,Product Analyst,IBM,"Sydney, Australia",Data,97463,65157,120488,Lead/Manager,Internship,TensorFlow|Tableau|Pandas|Git|NumPy|AWS,2025-11-24,False,2025-11,Australia,6
251,Qa Engineer,Quantum Leap Tech,"Sydney, Australia",Software,79331,54584,96524,Mid Level,Full-time,Agile|Azure|Kubernetes|REST APIs,2026-03-08,False,2026-03,Australia,4
252,Product Analyst,McKinsey,Remote,Data,89150,71461,116226,Mid Level,Full-time,Machine Learning|Power BI|NumPy,2026-01-14,True,2026-01,Remote,3
253,Qa Engineer,Accenture,"Perth, Australia",Software,77778,55345,100211,Entry Level,Full-time,TypeScript|C#|Node.js|React,2026-02-18,False,2026-02,Australia,4
254,Frontend Developer,Palantir,"Brisbane, Australia",Software,97879,61978,133780,Entry Level,Contract,REST APIs|Git|MongoDB|SQL,2026-02-27,False,2026-02,Australia,4
255,Product Analyst,SAP,"Melbourne, Australia",Data,100035,74884,115660,Entry Level,Full-time,Power BI|Excel|NumPy|Hadoop|Statistics,2025-11-18,False,2025-11,Australia,5
256,Data Analyst,Shopify,"Perth, Australia",Data,80313,56625,104001,Entry Level,Contract,Tableau|Data Visualization|Google Cloud|Power BI,2026-02-26,False,2026-02,Australia,4
257,Junior Data Scientist,PivotPoint Data,"Brisbane, Australia",Data,83370,63246,103495,Entry Level,Full-time,Azure|Google Cloud|Scikit-learn,2026-03-10,False,2026-03,Australia,3
